1;2;3;4
6210;"751513";"Penggred Padi";"Grader , Paddy"
6211;"751514";"Pemeriksa Padi";"Examiner, Paddy"
6212;"751515";"Pengisih Padi";"Sorter, Paddy"
6213;"751516";"Penggred Ikan";"Grader, Fish"
6214;"751517";"Penggred Buah Kelapa Sawit";"Grader, Oil Palm Fruite"
6215;"751518";"Penggred Telur";"Grader, Egg"
6216;"751519";"Penggred Sarang Burung";"Grader, Bird Nest"
6217;"751520";"Inspektor Kualiti, Pemprosesan Daging Halal";"Quality Inspector, Halal Meat Processing"
6219;"7516";"PENYEDIA TEMBAKAU DAN PEMBUAT PRODUK TEMBAKAU";"TOBACCO PREPARERS AND TOBACCO PRODUCTS MAKERS"
6220;"751601";"Penggred Tembakau";"Grader, Tobacco"
6221;"751602";"Pembuat Cerut";"Maker, Cigar"
6222;"751603";"Pembuat Rokok";"Maker, Cigarette"
6223;"751604";"Pemeriksa Kualiti Rokok";"Quality Checker, Cigarette"
6224;"751605";"Pengisih Tembakau";"Sorter, Tobacco"
6225;"751606";"Pengawet Tembakau";"Curer, Tobacco"
6226;"751607";"Pengering Tembakau";"Tobacco Dryer"
6227;"751608";"Penghiris Tembakau";"Tobacco Slicer"
6229;"7611";"PERAWAT KAYU";"WOOD TREATERS"
6230;"761101";"Pengawet Kayu";"Wood Impregnator"
6231;"761102";"Perawat Kayu";"Wood Treater"
6232;"761103";"Pengering Kayu";"Wood Seasoner"
6233;"761104";"Penggred Kayu";"Grader, Wood"
6234;"761105";"Penggred Venir";"Grader, Veneer"
6236;"7612";"PEMBUAT KABINET DAN PEKERJA YANG BERKAITAN";"CABINET-MAKERS AND RELATED WORKERS"
6237;"761201";"Pembuat Kabinet";"Maker, Cabinet"
6238;"761202";"Pembina Kereta Lembu";"Builder, Bullock Cart"
6239;"761203";"Pembuat Perabot";"Maker, Furniture"
6240;"761204";"Pembuat Keranda";"Maker, Coffin"
6241;"761205";"Pembuat Terompah";"Maker, Clog"
6242;"761206";"Pembuat Model Kayu";"Maker, Model Wooden"
6243;"761207";"Pemasang Venir";"Veneer Applier"
6244;"761208";"Pembuat Bingkai Gambar";"Maker, Picture Frame"
6245;"761209";"Pelarik Kayu (Tangan)";"Turner, Wood (Hand)"
6246;"761210";"Pemasang Tatahan";"Inlayer, Marquetry"
6247;"761211";"Pembuat Kerja Kayu";"Marker, Woodworking"
6248;"761212";"Pembuat Pola Corak Kayu";"Pattern-Maker, Wood Patterns"
6249;"761213";"Pembuat Alat Permainan Kayu";"Maker, Toy Wood"
6250;"761214";"Pembuat Peralatan Sukan Kayu";"Maker, Sports Equipment Wood"
6251;"761215";"Penggilap Kayu";"Polisher, Wood"
6252;"761216";"Pengilat Kayu";"Lacquerer, Wood"
6253;"761217";"Pengukir Kayu";"Carver, Wood"
6254;"761218";"Pembuat Paten Kayu";"Wood patternmaker"
6256;"7613";"PENGESET DAN PENGENDALI PERKAKAS MESIN UNTUK KERJA KAYU";"WOODWORKING-MACHINE TOOL SETTERS AND OPERATORS"
6257;"761301";"Pelaras Mesin Kayu";"Adjuster, Wood Machine"
6258;"761302";"Pengendali Mesin Kayu";"Operator, Wood Machine"
6259;"761303";"Pengeset Mesin Kayu";"Setter, Wood Machine"
6260;"761304";"Operator Mesin Ukur (Kayu)";"Carving Machine Operator (wood)"
6261;"761305";"Penggergaji Tepat, Kerja Kayu";"Precision Woodworking Sawyer"
6262;"761306";"Pengeset Mesin, Kerja Kayu";"Woodworking Machine Setter"
6263;"761307";"Operator Mesin Penetap, Kerja Kayu";"Woodworking Machine Set-Up Operator"
6265;"7621";"TUKANG JAHIT, PENJAHIT PAKAIAN, PENJAHIT PAKAIAN BULU, DAN PEMBUAT TOPI";"TAILORS, DRESSMAKERS, FURRIERS AND HATTERS"
6266;"762101";"Tukang Jahit";"Tailor"
6267;"762102";"Tukang Jahit Pakaian";"Dressmaker"
6268;"762103";"Pembuat Topi Wanita";"Milliner"
6269;"762104";"Pembuat Songkok";"Maker, Songkok"
6270;"762105";"Pembuat Topi";"Maker, Hat / Cap"
6271;"762106";"Pembuat Rambut Palsu";"Maker, Wig"
6272;"762107";"Operator Menjahit";"Operator, Sewing"
6273;"762108";"Penjahit";"Sewer"
6274;"762109";"Pekerja Menjahit";"Worker, Sewing"
6275;"762110";"Pembaik Permaidani";"Carpet Mender"
6276;"762111";"Penyulam Tangan";"Embroiderer, Hand"
6277;"762112";"Pembuat Bunga Tiruan";"Maker, Artificial Flower"
6278;"762113";"Pembuat Anak Patung dan Alat Permainan Lembut";"Maker, Doll and Stuffed-Toy"
6279;"762114";"Pembaik Fabrik Kait";"Repairer, Fabrics Knitted"
6280;"762115";"Pembuat Renda Tangan";"Lacer, Hand"
6281;"762116";"Pembuat Guni";"Maker, Sack"
6282;"762117";"Pembuat Layar Khemah dan Kajang";"Maker, Sail, Tent and Awning"
6283;"762118";"Pembuat Payung";"Maker, Umbrella"
6284;"762119";"Pembuat Sarung Tangan Jalinan";"Maker, Hand Braid"
6285;"762120";"Pembuat Sarung Tangan Jaring";"Maker, Hand Net"
6286;"762121";"Penarik Benang Mesin Tenun Tangan";"Loom Threader, Hand"
6287;"762122";"Penenun Sarung Tangan Kain";"Weaver, Hand Cloth"
6288;"762123";"Pengait Krusye Tangan";"Crocheter, Hand"
6289;"762124";"Pengait Tangan";"Knitter, Hand"
6290;"762125";"Pengajar Menenun";"Instructor, Weaving"
6291;"762126";"Pembuat Tudung Wanita";"Maker, Scarft"
6292;"762127";"Pembuat Telekung";"Maker, Telekung"
6293;"762128";"Penjahit Bulu Binatang";"Furrier"
6294;"762129";"Pembuat Sampel";"Sample Maker"
6296;"7622";"PEMBUAT-POLA DAN PEMOTONG PAKAIAN DAN BAHAN LAIN YANG BERKAITAN";"GARMENT PATTERN-MAKERS AND CUTTERS AND OTHER MATERIAL RELATED"
6297;"762201";"Pembuat-Pola, Pakaian";"Pattern-Maker, Garment"
6298;"762202";"Pembuat-Pola, Topi";"Pattern-Maker, Hat"
6299;"762203";"Pembuat Pakaian";"Maker, Garment"
6300;"762204";"Pemotong Pakaian";"Cutter, Garment"
6301;"762205";"Pemotong Khemah";"Cutter, Tent"
6302;"762206";"Pemotong Layar";"Cutter, Sail"
6303;"762207";"Pemotong Payung";"Cutter, Umbrella"
6304;"762208";"Pemotong Sarung Tangan";"Cutter, Gloves"
6305;"762209";"Pemotong Tilam";"Cutter, Mattres"
6306;"762210";"Pembuat-Pola Kertas";"Pattern-Maker, Paper"
6307;"762211";"Pembuat-Pola, Khemah";"Pattern-Maker, Tents"
6308;"762212";"Pembuat-Pola, Layar";"Pattern-Maker, Sails"
6309;"762213";"Pembuat-Pola, Payung";"Pattern-Maker, Umbrella"
6310;"762214";"Pembuat-Pola, Sarung Tangan";"Pattern-Maker, Gloves"
6311;"762215";"Pembuat-Pola, Tilam";"Pattern-Maker, Mattres"
6312;"762216";"Pembuat-Pola, Bulu Binatang";"Pattern-Maker, Fur"
6314;"7623";"PEMBUAT KASUT DAN PEKERJA YANG BERKAITAN";"SHOEMAKERS AND RELATED WORKERS"
6315;"762301";"Pembuat Kasut";"Shoemaker"
6316;"762302";"Pembuat Kasut Bedah";"Shoemaker, Orthopedic"
6317;"762303";"Pembuat Kasut Ortopedik";"Maker, Footwear Surgical"
6318;"762304";"Pembaik Kasut";"Repairer, Footwear"
6319;"762305";"Tukang Kasut";"Cobbler"
6320;"762306";"Pembuat Pola Kasut";"Pattern-Maker, Shoe"
6321;"762307";"Pembuat Kasut Sukan";"Maker, Footwear Sports"
6322;"762308";"Pembuat Peralatan Kasut Sukan";"Maker, Sports Equipment Footwear"
6323;"762309";"Pembuat Beg Tangan Kulit";"Maker, Leather Handbag"
6324;"762310";"Pembuat Dompet";"Maker, Purse"
6325;"762311";"Pembuat Tali Pinggang";"Maker, Belt"
6327;"7624";"PEKERJA UPHOLSTERI DAN YANG BERKAITAN";"UPHOLSTERERS AND RELATED WORKERS"
6328;"762401";"Pembuat Upholsteri Perabot";"Upholsterer, Furniture"
6329;"762402";"Pembuat Upholsteri Kenderaan";"Upholsterer, Vehicle"
6330;"762403";"Pembuat Tilam";"Maker, Mattres"
6331;"762404";"Pembuat Kusyen";"Maker, Cushion"
6332;"762405";"Pembuat Perabot Lembut";"Maker, Soft Furnishing"
6333;"762406";"Pembuat Peralatan Tempat Tidur";"Maker, Bedding"
6334;"762407";"Pembuat Upholsteri Pesawat Udara";"Upholsterer, Aircraft"
6335;"762408";"Pembuat Upholsteri Gerabak Kereta api";"Upholsterer, Railway Carriage"
6336;"762409";"Pembuat Upholsteri Ortopedik";"Upholsterer, Orthopaedic"
6338;"7625";"PENGEMAS KULIT BULU, PENYAMAK KULIT BINATANG, DAN PENYEDIA BELULANG";"PELT DRESSERS, TANNERS AND FELLMONGERS"
6339;"762501";"Pengemas Kulit Bulu";"Pelt Dressers"
6340;"762502";"Penyamak Kulit";"Tanners"
6341;"762503";"Penyedia Belulang";"Fellmonger"
6342;"762504";"Penyertu Kulit";"Sertu"
6344;"7631";"PENYELAM DALAM AIR";"UNDERWATER DIVERS"
6345;"763101";"Juruselam";"Diver"
6346;"763102";"Juruselam, Pembinaan";"Diver, Construction"
6347;"763103";"Pekerja Dalam Air";"Underwater Worker"
6348;"763104";"Juruselam Dalam Air";"Underwater Diver"
6350;"7632";"PEMBEDIL DAN PEMBAGAS";"SHOTFIRERS AND BLASTERS"
6351;"763201";"Pembedil";"Shotfire"
6352;"763202";"Pembagas";"Blaster"
6353;"763203";"Pekerja Letupan";"Blasting Worker"
6354;"763204";"Peletup";"Detonator"
6356;"7633";"PENGGRED DAN PENGUJI PRODUK (TIDAK TERMASUK MAKANAN DAN MINUMAN)";"PRODUCT GRADERS AND TESTERS (EXCLUDING FOODS AND BEVERAGES)"
6357;"763301";"Penggred Gentian";"Grader, Fibre"
6358;"763302";"Inspektor Kualiti";"Quality Inspector"
6359;"763303";"Pengelas Benang Bulu";"Wool Classer"
6361;"7634";"PENGASAP DAN PENGAWAL PEROSAK DAN RUMPAI";"FUMIGATORS, PEST AND WEED CONTROLLERS"
6362;"763401";"Penghapus Perosak";"Pest Controller"
6363;"763402";"Pengasap";"Fumigator"
6364;"763403";"Pekerja Pengasap Lebah";"Forging Worker, Bee"
6365;"763404";"Pekerja Pengasap Nyamuk";"Forging Worker, Mosquito"
6366;"763405";"Pekerja Pengasap Semut";"Forging Worker, Ant"
6367;"763406";"Operator Pengasapan, Perkhidmatan";"Fumigation Operator, Service"
6368;"763407";"Operator Pengasapan, Rumpai";"Fumigation Operator, Weed"
6369;"763408";"Operator Pengasapan, Tanih";"Fumigation Operator, Soil"
6370;"763409";"Pengawal Rumpai";"Weed Controller"
6372;"7639";"PEKERJA KEMAHIRAN LAIN DAN YANG BERKAITAN YANG TIDAK DIKELASKAN DI MANA-MANA";"OTHER RELATED CRAFT WORKERS NOT ELSEWHERE CLASSIFIED"
6373;"763901";"Pengemas Lensa Optik";"Optical Lens Finisher"
6374;"763902";"Pembuat Acuan Lensa Optik";"Optical Lens Moulder"
6375;"763903";"Operator Kamera";"Camera Operator"
6376;"763904";"Pembantu Kemahiran Gred H19";"Skilled Assistant  Grade H19"
6378;"8";"OPERATOR LOJI DAN MESIN, DAN PEMASANG";"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS"
6380;"8111";"PELOMBONG DAN PEKERJA KUARI";"MINERS AND QUARRY WORKERS"
6381;"811101";"Pelombong";"Miner"
6382;"811102";"Pekerja Kuari";"Quarier"
6383;"811103";"Operator Mesin Gerudi";"Machine Operator, Drilling"
6384;"811104";"Operator Mesin Gerudi, Lombong";"Machine Operator, Mine Drilling"
6385;"811105";"Operator Mesin Pemotong, Lombong";"Cutting Machine Operator, Mine"
6386;"811106";"Pengumpul Sampel, Lombong";"Sampler, Mine"
6387;"811107";"Operator Mesin Gerudi, Kuari";"Drilling Machine Operator, Quarry"
6388;"811108";"Pengumpul Sampel Kuari";"Sampler, Quarry"
6389;"811109";"Tukang Kayu Bawah Tanah";"Timberman, Underground"
6390;"811110";"Pengendali Dragline (Perlombongan)";"Dragline Operator (Mining)"
6391;"811111";"Operator Loji Perlombongan";"Mining Plant Operator"
6392;"811112";"Bolter Bumbung (Perlombongan)";"Roof Bolter (mining)"
6393;"811113";"Pelombong Arang Batu";"Coal Miner"
6395;"8112";"OPERATOR LOJI PEMPROSESAN GALIAN DAN BATU";"MINERAL AND STONE PROCESSING PLANT OPERATORS"
6396;"811201";"Operator Mesin, Pemprosesan Batu";"Machine Operator, Stone Processing"
6397;"811202";"Operator Mesin, Pengasing Batu";"Machine Operator, Stone Splitting"
6398;"811203";"Operator Mesin, Penghancur Batu";"Machine Operator, Stone Crushing"
6399;"811204";"Operator Mesin, Pengisar Batu";"Machine Operator, Stone Milling"
6400;"811205";"Operator Mesin, Pengisar Galian";"Machine Operator, Mineral Milling"
6401;"811206";"Operator Pengasing Magnet";"Operator, Magnetic Separator"
6402;"811207";"Pekerja Pengapungan Galian";"Worker, Mineral Floatation"
6403;"811208";"Pengolah Bijih Timah";"Dresser, Tin Ore"
6404;"811209";"Penjaga Jig";"Keeper, Jig"
6405;"811210";"Operator Loji Pemprosesan, Galian dan Batu";"Plant Processing Operator,  Mineral and Stone"
6406;"811211";"Operator Loji Pencampuran";"Batching Plant Operator"
6407;"811212";"Pembasuh Arang";"Coal washer"
6408;"811213";"Pengendali Mesin Penghancur (Pemprosesan Mineral atau Batu)";"Crusher Operator (Mineral or Stone Processing)"
6410;"8113";"PENGGERUDI DAN PENGOREK TELAGA DAN PEKERJA YANG BERKAITAN";"WELL DRILLERS AND BORERS AND RELATED WORKERS"
6411;"811301";"Operator, Peralatan Gerudi";"Operator, Drilling Equipment"
6412;"811302";"Operator, Peralatan Gerudi Kabel";"Operator, Cable Drilling Equipment"
6413;"811303";"Operator, Peralatan Gerudi Telaga";"Operator, Well Drilling Equipment"
6414;"811304";"Operator, Derik Telaga Minyak dan Gas";"Operator, Oil and Gas Well Derrick"
6415;"811305";"Operator, Peralatan Menarik Telaga Minyak dan Gas";"Operator, Oil and Gas Well Pulling Equipment"
6416;"811306";"Operator Mesin, Peralatan Gerudi Telaga";"Machine Operator, Well Boring Equipment"
6417;"811307";"Penggerudi";"Driller"
6418;"811308";"Atendan Tromel";"Attendant, Trommel"
6419;"811309";"Operator Peralatan Gerudi";"Boring Equipment Operator"
6420;"811310";"Bore Sinker";"Bore Sinker"
6421;"811311";"Pekerja Derik";"Derrick man"
6422;"811312";"Operator Derik";"Derrick Operator"
6423;"811313";"Penolak Alat";"Tool Pusher"
6424;"811314";"Penolak Tour";"Tour Pusher"
6425;"811315";"Operator Kelengkapan Gerudi Putar";"Operator, Drilling Equipment Rotary"
6426;"811316";"Operator Talian Dawai";"Wireline Operator"
6427;"811317";"Pembantu Penggerudi";"Assistant Driller"
6428;"811318";"Operator Perkhidmatan";"Service Operator"
6429;"811319";"Pembantu Operator – L&PI,II";"Operator Assistance – L&PI,II"
6431;"8114";"OPERATOR MESIN PRODUK SIMEN, BATU, DAN GALIAN LAIN";"CEMENT, STONE AND OTHER MINERAL PRODUCTS MACHINE OPERATORS"
6432;"811401";"Operator Mesin, Pembancuh Konkrit";"Machine Operator, Concrete Mixing"
6433;"811402";"Operator Mesin, Produk Konkrit Tuang";"Machine Operator, Cast Concrete Products"
6434;"811403";"Operator Mesin, Produk Simen";"Machine Operator, Cement Product"
6435;"811404";"Operator Mesin, Asbestos";"Machine Operator, Asbestos"
6436;"811405";"Operator Mesin, Produk Simen Asbestos";"Machine Operator, Asbestos-Cement Product"
6437;"811406";"Operator Mesin, Batu Tuang";"Machine Operator, Cast Stone"
6438;"811407";"Operator Mesin, Jubin Terazo";"Machine Operator, Terrazzo Tile"
6439;"811408";"Operator Mesin, Penyalut Bahan Lelas";"Machine Operator, Abrasive Coating"
6440;"811409";"Operator Mesin, Penggilap Berlian";"Machine Operator, Diamond Polishing"
6441;"811410";"Operator Mesin, Penggilap Batu";"Machine Operator, Stone Polishing"
6443;"8121";"OPERATOR LOJI PEMPROSESAN LOGAM";"METAL PROCESSING PLANT OPERATORS"
6444;"812101";"Operator Relau";"Furnace-operator"
6445;"812102";"Operator Relau, Penghalusan Keluli";"Furnace-Operator, Refining Steel"
6446;"812103";"Operator Relau, Penukaran Keluli";"Furnace-Operator, Converting Steel"
6447;"812104";"Operator Penggelek Panas, Keluli";"Hot-Roller Operator, Steel"
6448;"812105";"Operator Relau, Peleburan Logam";"Furnace-Operator, Metal Melting"
6449;"812106";"Operator Relau, Peleburan Logam (Relau Bagas)";"Furnace-Operator, Metal Melting (Blast-Furnace)"
6450;"812107";"Operator Relau, Pemanasan Semula Logam";"Furnace-Operator, Metal Reheating"
6451;"812108";"Operator Relau, Pengerasan Selongsong Logam";"Furnace-Operator, Metal Case-Hardening"
6452;"812109";"Operator Relau, Pengerasan Logam";"Furnace-Operator, Metal Hardening"
6453;"812110";"Operator Relau, Penghalusan Logam Bukan Ferus";"Furnace-Operator, Non-Ferrous Refining Metal"
6454;"812111";"Operator Peniupan Penukar, Penukaran Keluli";"Converter Blowing Operator, Steel Converting"
6455;"812112";"Operator Relau, Perawatan Haba Logam";"Furnace-Operator, Metal Heat-Treating"
6456;"812113";"Operator Mesin, Penarik Logam";"Machine Operator, Metal Drawing"
6457;"812114";"Operator Mesin, Acuan Tuang";"Machine Operator, Die-Casting"
6458;"812115";"Operator Mesin, Logam Tuang";"Machine Operator, Metal Casting"
6459;"812116";"Operator Mesin, Empar Tuang";"Machine Operator, Centrifugal Casting"
6460;"812117";"Operator Penggelek, Logam Bukan Ferus";"Operator, Non-Ferrous Metal Rolling Mill"
6461;"812118";"Operator, Meja Pengisar";"Operator, Mill Table"
6462;"812119";"Penarik Logam";"Drawer, Metal"
6463;"812120";"Penyembul Logam";"Extruder, Metal"
6464;"812121";"Penyepuh Lindap Logam";"Annealer, Metal"
6465;"812122";"Operator Mesin, Dawai Berduri";"Machine Operator, Barbed-Wire"
6466;"812123";"Operator Mesin, Paip dan Tiub Tanpa Kelim";"Machine Operator, Seamless Pipe and Tube"
6467;"812124";"Operator Mesin, Penanggal dan Pemotong Dawai";"Machine Operator, Wire Stripping and Cutting"
6468;"812125";"Operator Mesin, Penarikan Dawai";"Machine Operator, Wire Drawing"
6469;"812126";"Operator Mesin, Penebatan";"Machine Operator, Insulating"
6470;"812127";"Operator Mesin, Penyembulan Dawai";"Machine Operator, Wire Extruding"
6471;"812128";"Penarik Dawai";"Drawer, Wire"
6472;"812129";"Penarik Paip dan Tiub Tanpa Kelim";"Drawer, Seamless Pipe and Tube"
6473;"812130";"Operator Peleburan";"Smelting Operator"
6474;"812131";"Operator, Fabrikasi Keluli";"Operator, Steel Fabricator"
6475;"812132";"Penggelek Keluli";"Steel Roller"
6477;"8122";"OPERATOR MESIN PENGEMAS, PENYADUR, DAN PENYALUT LOGAM";"METAL FINISHING, PLATING AND COATING MACHINE OPERATORS"
6478;"812201";"Operator Mesin, Pengelektroplatan Logam";"Machine Operator, Metal Electroplating"
6479;"812202";"Penyadur Elektroplat";"Electroplater"
6480;"812203";"Operator Mesin, Pencelupan Logam";"Machine Operator, Metal Dipping"
6481;"812204";"Penyadur Celup Panas";"Hot-Dip Plater"
6482;"812205";"Operator Mesin, Penyaduran Logam";"Machine Operator, Galvanishing Metal"
6483;"812206";"Penyadur Logam";"Galvaniser"
6484;"812207";"Operator Mesin, Peralatan Bagas Pasir";"Machine Operator, Sandblaster Equipment"
6485;"812208";"Pembagas Pasir, Logam";"Sandblaster, Metal"
6486;"812209";"Operator Mesin, Kemasan Barangan Logam Tuang";"Machine Operator, Cast Metal Article Finishing"
6487;"812210";"Pekerja Kemasan Tuangan";"Casting Finisher"
6488;"812211";"Pembersih Logam";"Cleaner, Metal"
6489;"812212";"Operator Mesin, Penyembur Logam";"Machine Operator, Sprying Metal"
6490;"812213";"Operator Pengoksida";"Oxidizer"
6491;"812214";"Operator Acuan";"Operator, Moulding"
6493;"8131";"OPERATOR MESIN DAN LOJI PRODUK KIMIA";"CHEMICAL PRODUCTS PLANT AND MACHINE OPERATORS"
6494;"813101";"Operator Mesin, Pembancuh Cat";"Machine Operator, Paint-Mixing"
6495;"813102";"Operator Mesin, Pembancuh dan Pengadun Proses Kimia";"Machine Operator, Chemical Process Mixing and Blending"
6496;"813103";"Operator Mesin, Pembancuh Gam";"Machine Operator, Glue-Mixing"
6497;"813104";"Operator Mesin, Penghalus Proses Kimia";"Machine Operator, Chemical Processes Pulverising"
6498;"813105";"Operator Pengisar Gelek, Proses Kimia";"Roll-Mill Operator, Chemical Processes"
6499;"813106";"Operator Penghancur, Proses Kimia";"Crushing Operator, Chemical Processes"
6500;"813107";"Pembancuh Belerang, Proses Kimia";"Match Compounder, Chemical Processes"
6501;"813108";"Operator Loji Pengolahan Haba, Proses Kimia";"Heat-Treating Plant Operator, Chemical Processes"
6502;"813109";"Operator Pengering, Proses Kimia";"Dry Operator, Chemical Processes"
6503;"813110";"Operator Peralatan Masak, Proses Kimia";"Cooking Equipment Operator, Chemical Processes"
6504;"813111";"Operator Peralatan Membakar, Proses Kimia";"Roasting Equipment Operator, Chemical Processes"
6505;"813112";"Operator Retort, Proses Kimia";"Retort Operator, Chemical Processes"
6506;"813113";"Operator Semburan Kering Proses Kimia";"Spray-Dried Operator, Chemical Processes"
6507;"813114";"Operatur Tanur Proses Kimia";"Kiln-Operator, Chemical Processes"
6508;"813115";"Pekerja Relau, Simen";"Cement Furnaceman"
6509;"813116";"Tukang Bakar, Proses Kimia";"Roaster, Chemical Processes"
6510;"813117";"Tukang Masak, Proses Kimia";"Cooker, Chemical Processes"
6511;"813118";"Operator Penekan, Penurasan Proses Kimia";"Press-Operator, Chemical Processes Filter"
6512;"813119";"Operator Mesin, Pengayak, Proses Kimia";"Sieving Machine Operator, Chemical Processes"
6513;"813120";"Operator Pengasing, Proses Kimia";"Separator Operator, Chemical Processes"
6514;"813121";"Operator Peralatan Merawat Minyak Mentah";"Crude Oil Treating Equipment Operator"
6515;"813122";"Penuras Dram Putar";"Rotary Drum Filterer"
6516;"813123";"Operator Loji Asid";"Acid Plant Operator"
6517;"813124";"Operator Loji Baja";"Fertilizer Plant Operator"
6518;"813125";"Operator Mesin, Peluntur Kimia";"Bleach Operator, Chemical"
6519;"813126";"Operator Vakum Pan Kimia (Kecuali Petroleum dan Gas Asli)";"Vacuum Pan Chemical Operator (Except Petroleum and Natural Gas)"
6520;"813127";"Operator Penukar Proses Kimia (Kecuali Petroleum dan Gas Asli)";"Operator, Coverter Chemical Processes (Except Petroleum and Natural Gas)"
6521;"813128";"Operator Penyejat";"Evaporator Operator"
6522;"813129";"Operator Penyulingan Kelompok (Proses Kimia Kecuali Petroleum dan Gas Asli)";"Operator, Still Batch (Chemical Processes Except Petroleum and Natural Gas)"
6523;"813130";"Operator Penyulingan Proses Kimia";"Operator, Still Chemical Processes"
6524;"813131";"Operator Penyulingan Berterusan (Proses Kimia Kecuali Petroleum dan Gas Asli)";"Operator, Still Continuous (Chemical Processes Except Petroleum and Natural Gas)"
6525;"813132";"Operator Penyulingan Turpentin";"Operator, Still Turpentine"
6526;"813133";"Operator Tanur Arang";"Kiln-Operator, Charcoal"
